pTHUMB_BONE3_X,pTHUMB_BONE3_Y,pTHUMB_BONE3_Z,pINDEX_BONE3_X,pINDEX_BONE3_Y,pINDEX_BONE3_Z,pMIDDLE_BONE3_X,pMIDDLE_BONE3_Y,pMIDDLE_BONE3_Z,pRING_BONE3_X,pRING_BONE3_Y,pRING_BONE3_Z,pPINKY_BONE3_X,pPINKY_BONE3_Y,pPINKY_BONE3_Z,THUMB_INDEX_ANGLE,INDEX_MIDDLE_ANGLE,MIDDLE_RING_ANGLE,RING_PINKY_ANGLE,target
-0.6838757,0.09249961,-0.04857711,-0.4269361,0.669654,0.1938319,-0.3793427,0.6816314,0.3315924,0.01311752,0.5029708,0.5164895,-0.2078431,0.6439486,0.4338001,0.609144,0.9852236,0.8330213,0.9407371,FIVE
-0.6808948,0.09332641,-0.03477373,-0.4254067,0.6703518,0.200909,-0.3768083,0.6850306,0.335306,0.01833233,0.5055774,0.5135077,-0.2005773,0.6491606,0.4346541,0.6125877,0.9859097,0.8342891,0.9420325,FIVE
-0.6793588,0.0949236,-0.03334337,-0.4231122,0.6739804,0.198181,-0.3743352,0.6902639,0.3316315,0.02298455,0.511242,0.5094244,-0.1964832,0.6555956,0.4297751,0.6122266,0.9861166,0.8338401,0.9417883,FIVE
-0.6829668,0.09362642,-0.03420879,-0.4230756,0.674573,0.1930686,-0.3720727,0.6916895,0.3260793,0.03185738,0.5160542,0.5068886,-0.1931332,0.6591928,0.4238477,0.6109523,0.9859204,0.8288796,0.9391688,FIVE
-0.6879489,0.08778624,-0.03239382,-0.4262318,0.6722156,0.1963964,-0.3741936,0.6878823,0.3297028,0.03530242,0.5140715,0.5112086,-0.1954175,0.6559145,0.4266151,0.607658,0.9857626,0.8252729,0.936789,FIVE
-0.690212,0.08585184,-0.03278743,-0.4267487,0.6711897,0.2005334,-0.3752693,0.6840635,0.3345392,0.03663765,0.5095547,0.516632,-0.1968545,0.6515372,0.431195,0.6050878,0.9856743,0.8230358,0.935334,FIVE
-0.6897326,0.08659546,-0.03562304,-0.4267398,0.6707741,0.2015996,-0.3760362,0.6824893,0.3360534,0.03411944,0.5063807,0.5191076,-0.1986371,0.6487128,0.4335195,0.6047406,0.9856482,0.8233039,0.9354187,FIVE
-0.6881588,0.08880498,-0.0355382,-0.4264307,0.6693698,0.2046885,-0.3753126,0.6815795,0.3386746,0.03388722,0.5044923,0.5204166,-0.197819,0.6471402,0.436111,0.6069284,0.985712,0.8240268,0.9359493,FIVE
-0.6853274,0.0922861,-0.03702307,-0.4255701,0.6695646,0.2049018,-0.3744082,0.6830246,0.3388089,0.0320574,0.5054708,0.5199547,-0.1967507,0.6491711,0.4362361,0.609515,0.985755,0.82622,0.9372143,FIVE
-0.6836224,0.09429302,-0.03612518,-0.424481,0.6691037,0.2092642,-0.3726418,0.683931,0.3425237,0.02897686,0.5038129,0.5198827,-0.1952074,0.6489601,0.4394051,0.6104328,0.9858845,0.8302913,0.9394286,FIVE
-0.6789635,0.09827462,-0.03481899,-0.4220809,0.6690741,0.2127422,-0.372106,0.6842313,0.3445593,0.02114696,0.5017089,0.5164639,-0.1954461,0.647826,0.4410156,0.6129576,0.9863496,0.8367854,0.9430022,FIVE
-0.6766347,0.1004479,-0.03425737,-0.4203278,0.6699911,0.2130373,-0.3704798,0.6857578,0.3445384,0.01693727,0.5022949,0.5125719,-0.1943747,0.6491519,0.4402391,0.6139016,0.9864391,0.8414868,0.9454288,FIVE
-0.6794589,0.09926303,-0.0337038,-0.4181646,0.6745088,0.2107569,-0.3667877,0.6914364,0.3430211,0.02250531,0.506258,0.5126918,-0.1902893,0.6552759,0.4375151,0.6093249,0.9862466,0.8403049,0.9442983,FIVE
-0.6870204,0.09486317,-0.03768422,-0.4114876,0.6900876,0.2038044,-0.3584466,0.708519,0.3396419,0.04336437,0.5196441,0.5173936,-0.1803678,0.6736785,0.4308232,0.5914016,0.9857516,0.8328573,0.9385357,FIVE
-0.7040443,0.08755709,-0.06402151,-0.3954116,0.7205448,0.1890678,-0.3362448,0.7451326,0.3338003,0.08524972,0.5461532,0.5227245,-0.1512761,0.7180498,0.4148745,0.5482411,0.9842342,0.8228557,0.9295439,FIVE
-0.7174527,0.0797619,-0.09189249,-0.3842203,0.7456632,0.1719347,-0.3037384,0.7851391,0.3260854,0.126871,0.5646633,0.5253021,-0.1131312,0.7589063,0.3982202,0.5124897,0.9808327,0.8164492,0.9225864,FIVE
-0.7431428,0.05225918,-0.1468318,-0.3554644,0.7995847,0.1430043,-0.1808322,0.8742982,0.3108064,0.2312727,0.5730007,0.5316463,0.0002362906,0.8162583,0.3816684,0.4232506,0.9637381,0.8102615,0.9130986,FIVE
-0.749819,0.04355852,-0.1759087,-0.3376085,0.8239115,0.1174741,-0.1228164,0.90373,0.2839701,0.2798228,0.5719097,0.5228446,0.05416616,0.8306752,0.3671749,0.3873616,0.9551427,0.8017538,0.9101315,FIVE
-0.7499202,0.03782024,-0.232595,-0.3114747,0.8477715,0.06864934,-0.08410636,0.9227539,0.241745,0.3073678,0.5727765,0.5097861,0.08864357,0.8390301,0.3449048,0.3506629,0.9512343,0.7912371,0.9079459,FIVE
-0.7439669,0.04037148,-0.2688053,-0.299612,0.8532211,0.06132525,-0.0802797,0.9236627,0.2393516,0.3112805,0.5676418,0.5127131,0.09364629,0.8370903,0.3468686,0.3355051,0.9526762,0.7866316,0.9067978,FIVE
-0.7377816,0.03932667,-0.302856,-0.2886963,0.8600033,0.05060985,-0.07098737,0.9287424,0.2305843,0.3184339,0.5654958,0.511802,0.1062404,0.8397175,0.3407251,0.319078,0.953023,0.7825127,0.9057774,FIVE
-0.7361073,0.03336185,-0.3202012,-0.2818931,0.8641,0.04216109,-0.06257866,0.9322659,0.2242709,0.3215082,0.5661712,0.510259,0.1140587,0.8416332,0.3371556,0.3048163,0.9523586,0.7826915,0.9064817,FIVE
-0.7334496,0.02882905,-0.3365195,-0.2795314,0.8676369,0.03121086,-0.0537498,0.9352435,0.2184412,0.3258257,0.5622272,0.5142741,0.1211823,0.8411666,0.3389987,0.2980776,0.9497807,0.7785906,0.9057248,FIVE
-0.7310566,0.02812643,-0.3395511,-0.281337,0.8681859,0.02385999,-0.05387897,0.9360808,0.2150601,0.3265935,0.560716,0.5170611,0.1206684,0.841027,0.3403149,0.3014787,0.948476,0.774878,0.904596,FIVE
-0.7314237,0.02899328,-0.3358401,-0.2798341,0.8679587,0.02448986,-0.05577745,0.9352155,0.2164506,0.3265432,0.5611367,0.5167075,0.119105,0.8407887,0.3408277,0.301636,0.9491879,0.7750929,0.9045779,FIVE
-0.7345329,0.02930466,-0.3266319,-0.2793841,0.8664198,0.03138977,-0.05956732,0.9329228,0.2221792,0.3251884,0.5611101,0.5170462,0.1155349,0.8396194,0.3435304,0.3007276,0.9505019,0.7766811,0.9048199,FIVE
-0.7433585,0.03033833,-0.2994412,-0.2819721,0.8626894,0.04393838,-0.06630097,0.9288592,0.2312372,0.3186806,0.5609123,0.5187761,0.106838,0.8370819,0.3482911,0.3054937,0.952178,0.7803514,0.9054102,FIVE
-0.7481,0.03146892,-0.2813634,-0.2842398,0.8592184,0.05134755,-0.07367663,0.9251234,0.2369823,0.3075879,0.5627464,0.5195022,0.0946469,0.8348307,0.3511409,0.310635,0.9536408,0.7856243,0.9065613,FIVE
-0.7547618,0.03646571,-0.2397426,-0.2908062,0.8522477,0.06861687,-0.08951495,0.9171906,0.2515703,0.2878073,0.5631858,0.5234131,0.07457736,0.8301344,0.357866,0.3270021,0.9562502,0.7937161,0.9081984,FIVE
-0.7578296,0.03949563,-0.2084289,-0.295389,0.8470708,0.07667653,-0.1003802,0.9123719,0.2569249,0.2731689,0.566428,0.5220408,0.06059917,0.8287452,0.3567183,0.3405926,0.958054,0.8003604,0.9095081,FIVE
-0.7548469,0.04127008,-0.2076625,-0.2972663,0.8438496,0.07611822,-0.1077783,0.9095022,0.2577226,0.254658,0.5738462,0.5183401,0.04364603,0.8284422,0.3543875,0.3457807,0.9588372,0.8108088,0.9125289,FIVE
-0.7407036,0.06318595,-0.2129885,-0.2947201,0.8428112,0.06781828,-0.1256638,0.9040068,0.257616,0.2080525,0.5769837,0.5232574,0.01255248,0.8237338,0.3551278,0.3713111,0.9614065,0.8243021,0.9176572,FIVE
-0.7115186,0.1115273,-0.2265868,-0.2906549,0.8420264,0.05735573,-0.144375,0.895456,0.2564728,0.167782,0.5667524,0.5368238,-0.0106654,0.8110164,0.3655235,0.4269215,0.9635095,0.825068,0.9207869,FIVE
-0.6838153,0.1485224,-0.257343,-0.2873608,0.8400152,0.04840483,-0.1639072,0.8850083,0.253723,0.1366342,0.5538446,0.5485587,-0.03154945,0.7967072,0.3754163,0.4658318,0.9655401,0.8201096,0.9217396,FIVE
-0.6287345,0.2109197,-0.2937032,-0.3024871,0.8239267,0.03411661,-0.2114601,0.8585587,0.2326303,0.09882907,0.5281758,0.5626962,-0.06058994,0.7663892,0.3926838,0.5555824,0.9703639,0.7920861,0.9227268,FIVE
-0.6025497,0.2370134,-0.2908693,-0.3166407,0.8018416,0.01881367,-0.2328197,0.8342196,0.2074338,0.07521895,0.5086716,0.5574446,-0.08092804,0.7371945,0.3930359,0.6132634,0.9721004,0.7735474,0.9237422,FIVE
-0.58394,0.2575553,-0.2707425,-0.3303748,0.7726559,0.004156013,-0.2558773,0.8075631,0.1729912,0.02268796,0.4933504,0.5280533,-0.1206106,0.7048357,0.3713371,0.6708037,0.9761314,0.7741688,0.9287848,FIVE
-0.5832199,0.2615973,-0.2477992,-0.3358046,0.7618737,0.01290976,-0.2629963,0.7971012,0.1748414,0.00445856,0.4862017,0.5171173,-0.1330148,0.6946516,0.3684849,0.686604,0.977481,0.7834582,0.932208,FIVE
-0.5864517,0.2568278,-0.2393267,-0.3412821,0.7539278,0.01725772,-0.26864,0.7902324,0.1771156,-0.004579719,0.4858815,0.5110003,-0.1402917,0.691479,0.3657358,0.6887041,0.9776994,0.7906541,0.934185,FIVE
-0.591108,0.2475717,-0.2383537,-0.3453427,0.7485656,0.02192156,-0.2744329,0.7853865,0.1810705,-0.009378615,0.4889095,0.5080746,-0.1460573,0.6911798,0.3645955,0.681419,0.9779274,0.7970591,0.9356803,FIVE
-0.5926594,0.2450292,-0.238107,-0.3454421,0.7452783,0.02905986,-0.2769639,0.7815803,0.1865414,-0.01120745,0.4895565,0.5075912,-0.1482461,0.6898193,0.3661143,0.67656,0.9785105,0.8014349,0.9367943,FIVE
-0.5922506,0.2462287,-0.2383243,-0.3473667,0.7406368,0.03561332,-0.2800822,0.7763339,0.1914254,-0.01284043,0.4859979,0.5090213,-0.1503738,0.685306,0.3694558,0.6775362,0.9789019,0.8020993,0.9371238,FIVE
-0.590982,0.2491248,-0.235565,-0.3498927,0.7359845,0.0392698,-0.2814516,0.7727168,0.1922688,-0.0115515,0.4841142,0.5071216,-0.149871,0.6822447,0.3694949,0.6832796,0.9792327,0.8018249,0.9373723,FIVE
-0.5909014,0.2485444,-0.2347493,-0.353806,0.7332382,0.0383385,-0.2839185,0.7713884,0.1899318,-0.01221846,0.48383,0.5045499,-0.1515087,0.6809177,0.3675489,0.6870998,0.979274,0.801113,0.9373845,FIVE
-0.5912107,0.2463238,-0.2361283,-0.3616934,0.7289218,0.04046129,-0.2934728,0.767783,0.1904787,-0.01959922,0.4829772,0.5050803,-0.1602764,0.6787795,0.3682221,0.6901663,0.9797592,0.8015005,0.9375779,FIVE
-0.5906578,0.2473463,-0.2338718,-0.3642825,0.7269696,0.04472087,-0.297937,0.7646067,0.1942222,-0.02317376,0.4804527,0.5076751,-0.1643064,0.6760427,0.3715942,0.6926132,0.9800992,0.8017986,0.9377255,FIVE
-0.5894003,0.2476809,-0.2274257,-0.3701015,0.7206652,0.04844132,-0.3052731,0.7585011,0.1958115,-0.02897553,0.4786835,0.5062405,-0.1709915,0.6719044,0.3720177,0.7001991,0.9805801,0.8034759,0.9384801,FIVE
-0.5857512,0.25053,-0.2222484,-0.3761568,0.7110897,0.05008875,-0.3113139,0.7507749,0.1948722,-0.03504782,0.4758756,0.5025977,-0.1772041,0.6660117,0.3703364,0.7122515,0.9808104,0.8047365,0.9392589,FIVE
-0.5817263,0.2531872,-0.219614,-0.3774708,0.7058265,0.05045322,-0.312692,0.7461579,0.1939549,-0.03759136,0.4743701,0.4990462,-0.1794126,0.6625246,0.3684115,0.7191252,0.980877,0.8062044,0.9398896,FIVE
-0.5786796,0.2552922,-0.2144212,-0.3789365,0.7030501,0.05272957,-0.3139795,0.7440178,0.1947919,-0.03757282,0.475287,0.4965777,-0.1800666,0.6620107,0.3675053,0.7248326,0.9810796,0.8081386,0.9405078,FIVE
-0.5759882,0.2570882,-0.2078372,-0.3805451,0.7009392,0.05538792,-0.3160245,0.7425982,0.1958175,-0.03813636,0.4775226,0.4941213,-0.1813537,0.6628244,0.3664861,0.7305255,0.9814293,0.8108278,0.9412931,FIVE
-0.57423,0.2584131,-0.2032065,-0.3809546,0.7005752,0.05766498,-0.3167561,0.7422245,0.1975618,-0.03786277,0.4786496,0.493567,-0.181691,0.6633815,0.366861,0.7335595,0.9815975,0.812406,0.9416935,FIVE
-0.5745204,0.2589932,-0.2010524,-0.3801388,0.7019911,0.05909108,-0.3149458,0.7439731,0.199277,-0.03506874,0.4794086,0.4945637,-0.1793148,0.664732,0.3680261,0.7333578,0.9814851,0.8124757,0.9416054,FIVE
-0.5749203,0.259015,-0.2003842,-0.3802435,0.7026246,0.05951763,-0.314712,0.7449691,0.1995578,-0.03439845,0.4800041,0.4947921,-0.1788407,0.6655083,0.3681892,0.7332572,0.9815047,0.8125297,0.9415829,FIVE
-0.5756757,0.2587619,-0.1985218,-0.3808584,0.7031099,0.06076102,-0.3154936,0.7455733,0.2004718,-0.03468192,0.480438,0.4952966,-0.1793174,0.6661065,0.3688214,0.7333736,0.981636,0.8129329,0.9416707,FIVE
-0.5747912,0.2592439,-0.1970739,-0.3812454,0.7034374,0.06175251,-0.316657,0.7458691,0.2012652,-0.03633104,0.4811537,0.495422,-0.1807262,0.6667556,0.3691231,0.7343798,0.9818037,0.8141402,0.9419898,FIVE
-0.5730491,0.2597871,-0.1966239,-0.3808261,0.7038068,0.06127738,-0.3162599,0.7463935,0.2010207,-0.0356987,0.4827883,0.4946961,-0.1801977,0.668115,0.3683494,0.7353212,0.9817639,0.8149121,0.9421584,FIVE
-0.5707572,0.2617348,-0.1945008,-0.3795763,0.7038663,0.06172976,-0.3148191,0.7462155,0.2016065,-0.03445873,0.4830227,0.4940113,-0.1789023,0.6681132,0.368307,0.7375567,0.9817061,0.815571,0.9423591,FIVE
-0.5701518,0.2621514,-0.1926885,-0.3797471,0.7032653,0.06258878,-0.3147658,0.7453198,0.2025757,-0.03419546,0.4820006,0.4942457,-0.1788602,0.6669958,0.3690807,0.7388151,0.9816483,0.8154978,0.9423605,FIVE
-0.5668006,0.2634993,-0.1925579,-0.3808748,0.7012174,0.06320325,-0.3163175,0.743634,0.2025468,-0.0359725,0.4824153,0.4925141,-0.180751,0.6664086,0.3681662,0.742014,0.9817671,0.8169754,0.9428141,FIVE
-0.5644787,0.2634467,-0.1950369,-0.3813592,0.7008804,0.06212432,-0.3178909,0.7433806,0.201352,-0.03847063,0.4837447,0.4913646,-0.1828788,0.6672186,0.3667543,0.7423185,0.9819003,0.8181617,0.9431347,FIVE
-0.564234,0.2630727,-0.195676,-0.3819118,0.6995531,0.06282765,-0.3184042,0.7423152,0.2015311,-0.03805703,0.4839647,0.490692,-0.1830701,0.6667714,0.3665335,0.7422036,0.9819613,0.8183818,0.9432263,FIVE
-0.5648802,0.2631862,-0.19469,-0.3828271,0.6975946,0.06503741,-0.3183357,0.7410389,0.2032091,-0.03712778,0.4828051,0.4908252,-0.1827153,0.6653453,0.3677359,0.7427937,0.9819089,0.8184254,0.9432966,FIVE
-0.5642787,0.2635092,-0.1968239,-0.3828345,0.6974308,0.06432649,-0.318518,0.7412074,0.2023505,-0.03807426,0.4829862,0.4905868,-0.1833056,0.6655235,0.3671508,0.7426107,0.981941,0.818499,0.9433172,FIVE
-0.5637426,0.2623279,-0.1992173,-0.3830598,0.6970863,0.06230371,-0.3204592,0.7401983,0.2003299,-0.04115115,0.4835599,0.4895614,-0.1858507,0.6654548,0.3655287,0.7417547,0.9821118,0.8189616,0.9435008,FIVE
-0.564917,0.2621108,-0.1966424,-0.3833504,0.6959512,0.0650341,-0.319496,0.7395998,0.2023937,-0.03817115,0.4833779,0.4893659,-0.1839292,0.6649019,0.3665858,0.7417712,0.9820842,0.8191031,0.9435619,FIVE
-0.5653665,0.2620144,-0.1949762,-0.3852963,0.6936995,0.06831924,-0.3191493,0.7388666,0.2051705,-0.03546849,0.4830028,0.4894937,-0.1827174,0.6641574,0.3681138,0.7427994,0.9818762,0.8193694,0.943578,FIVE
-0.5647656,0.262309,-0.1965933,-0.3852777,0.694407,0.06779553,-0.318285,0.7404389,0.2048167,-0.03465872,0.4841308,0.4894404,-0.1819108,0.6655702,0.3676742,0.7424502,0.9817525,0.8195148,0.9435269,FIVE
-0.5638291,0.2614393,-0.2008837,-0.3833588,0.6992392,0.06527439,-0.317728,0.7442631,0.2035605,-0.03460045,0.4872815,0.4907861,-0.1814677,0.6696274,0.3668851,0.7383358,0.9818187,0.8195511,0.9432863,FIVE
-0.573966,0.2532095,-0.1962852,-0.3826191,0.7017733,0.06507083,-0.3184155,0.7454681,0.2030484,-0.03172038,0.4878232,0.4930099,-0.1799648,0.6705971,0.3684193,0.7294694,0.9821445,0.8167298,0.9427441,FIVE
-0.586981,0.2371316,-0.2142939,-0.3792629,0.7105731,0.06083045,-0.3172932,0.7514661,0.2023162,-0.02833573,0.487923,0.5002941,-0.1778834,0.6730272,0.372716,0.7003336,0.9819819,0.8112805,0.9413676,FIVE
-0.5945932,0.2285314,-0.2324754,-0.3714551,0.7313591,0.06002096,-0.3024818,0.768653,0.2143809,-0.005446244,0.4869834,0.5198284,-0.1603934,0.6805916,0.3883846,0.6706803,0.979328,0.801803,0.9375982,FIVE
-0.5971241,0.2246738,-0.2531917,-0.3602583,0.7550126,0.05135395,-0.2865294,0.7865744,0.2218614,0.01375424,0.4845026,0.5391402,-0.1441092,0.6883157,0.4014169,0.6461896,0.976079,0.7912067,0.9333578,FIVE
-0.5966497,0.2240932,-0.2670948,-0.3548212,0.76807,0.04376824,-0.2773505,0.7973119,0.2249394,0.02524996,0.4824912,0.5517659,-0.133934,0.693927,0.4089265,0.6356298,0.9736662,0.7831889,0.9302474,FIVE
-0.5962572,0.22406,-0.2762325,-0.3498453,0.7768584,0.03592328,-0.2670572,0.8073372,0.2236666,0.03937048,0.4853519,0.5581676,-0.1213786,0.7025374,0.4103946,0.6295668,0.9717752,0.7771671,0.9276771,FIVE
-0.5988819,0.2237337,-0.2758962,-0.3466319,0.7847448,0.03433533,-0.259657,0.8185199,0.2235595,0.05172461,0.4938039,0.5610905,-0.1111184,0.7147672,0.4092877,0.6250826,0.9713305,0.776443,0.926384,FIVE
-0.604761,0.2203317,-0.2789787,-0.3408403,0.7966313,0.03427585,-0.2514291,0.8343011,0.2242508,0.06404088,0.5066855,0.5647085,-0.1002693,0.732702,0.4068931,0.6116657,0.9715205,0.7784023,0.9251952,FIVE
-0.6106414,0.2185002,-0.2827805,-0.3304616,0.8133409,0.03395807,-0.236214,0.8545321,0.226903,0.08297125,0.5194711,0.5699286,-0.08155009,0.7537932,0.4058767,0.5950795,0.9711026,0.7799807,0.923716,FIVE
-0.6150321,0.2171788,-0.292201,-0.3185519,0.8280116,0.03973332,-0.2214746,0.8696398,0.2370456,0.09947149,0.5241387,0.5800598,-0.0639092,0.7683305,0.4115216,0.5737053,0.9705926,0.7809865,0.922062,FIVE
-0.6168702,0.2148259,-0.3110116,-0.3004553,0.8430238,0.04469338,-0.2032173,0.8825931,0.2484617,0.110047,0.5246581,0.5904214,-0.04782533,0.7784615,0.4184374,0.5438109,0.9698845,0.7842866,0.9211979,FIVE
-0.6133329,0.2152473,-0.3340562,-0.2731972,0.8591857,0.04823445,-0.1799026,0.8929023,0.2620829,0.1115402,0.5197908,0.6021679,-0.03665569,0.7819739,0.4289087,0.5098031,0.9687096,0.7905532,0.9213867,FIVE
-0.5822085,0.2355494,-0.3859052,-0.2312221,0.8782601,0.04456754,-0.1487835,0.9000897,0.2791138,0.09314273,0.4978991,0.6296097,-0.03261436,0.774133,0.4532749,0.4838295,0.9652559,0.7912773,0.9206021,FIVE
-0.4698372,0.2940653,-0.4636986,-0.1983284,0.8913255,0.0329417,-0.1563327,0.8959593,0.2931873,-0.00953398,0.4732327,0.6491106,-0.09070518,0.7527744,0.4803942,0.5149342,0.9611973,0.8021588,0.927667,FIVE
-0.3250175,0.3696859,-0.5029736,-0.176872,0.8983634,0.04821762,-0.1728597,0.8873567,0.317617,-0.1082504,0.4379174,0.6635621,-0.1472817,0.7260962,0.5101242,0.566194,0.9595901,0.8038843,0.9316409,FIVE
-0.008776233,0.5388144,-0.4626846,-0.1655158,0.8853754,0.207718,-0.223836,0.798565,0.4823241,-0.266526,0.2376364,0.7258834,-0.2519516,0.5715187,0.6507967,0.5824475,0.9520098,0.7724866,0.9255404,FIVE
0.3258015,0.5321282,-0.4394272,-0.1520307,0.8995328,0.1967727,-0.3160776,0.7966599,0.4440017,-0.5090034,0.1822454,0.6154485,-0.4289044,0.5528083,0.5765825,0.4811208,0.9458319,0.7326593,0.90737,FIVE
0.4341207,0.509078,-0.4170324,-0.1304827,0.8931625,0.2340292,-0.3269686,0.7874643,0.4592719,-0.5859794,0.1666588,0.5603919,-0.468963,0.544774,0.5643403,0.4086862,0.9450673,0.7237546,0.9013439,FIVE
0.5862424,0.4750749,-0.3369375,-0.1635391,0.8557058,0.3036157,-0.3940288,0.7484625,0.4683316,-0.7032451,0.1377397,0.4277487,-0.5625368,0.5008122,0.527818,0.273282,0.9496641,0.7194513,0.8994296,FIVE
0.6501966,0.4526718,-0.2664586,-0.2016914,0.8385009,0.3103384,-0.4454916,0.7308292,0.440832,-0.7467366,0.1271219,0.3434256,-0.621522,0.4780211,0.4767844,0.2163308,0.9513128,0.7205518,0.9022551,FIVE
0.6748065,0.4414372,-0.1945312,-0.2149564,0.837872,0.3078296,-0.4696085,0.7348115,0.4133788,-0.7610894,0.1425135,0.2914674,-0.6521698,0.4855199,0.4289241,0.2165576,0.9523699,0.7296821,0.9079841,FIVE
0.6955209,0.4331851,-0.08231337,-0.2427464,0.829015,0.3311782,-0.506605,0.7312605,0.3990794,-0.7780458,0.1623307,0.2315907,-0.691345,0.4936679,0.3741296,0.2139782,0.9549347,0.7498934,0.9170147,FIVE
0.7082847,0.4225358,0.00491456,-0.2692919,0.8186827,0.3451553,-0.5383366,0.7157212,0.3975628,-0.7919019,0.1540187,0.1978384,-0.7190951,0.4803247,0.352013,0.2048917,0.954334,0.7558518,0.9194536,FIVE
0.7218916,0.4070855,0.104515,-0.3012071,0.8097707,0.3578243,-0.5819517,0.6930016,0.3927039,-0.8115206,0.1306201,0.1561891,-0.7549612,0.4573136,0.3245909,0.1915191,0.9506589,0.7561828,0.9189715,FIVE
0.7272046,0.3986161,0.1593105,-0.3200102,0.8013273,0.3759213,-0.6115778,0.6682404,0.4015105,-0.8219088,0.1068305,0.1407329,-0.7749571,0.4368859,0.3164051,0.1844466,0.945896,0.7569753,0.9173055,FIVE
0.7028759,0.4337493,0.1954999,-0.3484302,0.7984954,0.3939241,-0.6624867,0.6363864,0.401765,-0.8346758,0.08576914,0.126121,-0.7999411,0.4261968,0.29352,0.2199031,0.9359473,0.7736982,0.9169621,FIVE
0.6796175,0.4495568,0.2224818,-0.3618681,0.8142449,0.3543173,-0.6983146,0.639172,0.3285248,-0.8411417,0.09314607,0.05474027,-0.8108745,0.4498426,0.2006709,0.2456257,0.9257704,0.7824266,0.9134336,FIVE
0.6741081,0.4554588,0.2225951,-0.3649629,0.8227961,0.3244781,-0.7081649,0.643155,0.2851019,-0.8393459,0.09587504,0.02258556,-0.8111513,0.4573695,0.1571389,0.2490052,0.9215291,0.7853255,0.9124648,FIVE
0.6811552,0.4524415,0.2210367,-0.3638667,0.8302067,0.2976194,-0.7100952,0.6514955,0.244465,-0.8367251,0.1028098,-0.005696805,-0.8098502,0.4640351,0.1262432,0.2395028,0.9193353,0.7871388,0.9125693,FIVE
0.6972002,0.445393,0.2128875,-0.3575483,0.8307906,0.298591,-0.7015236,0.6579075,0.2479724,-0.8363535,0.1086556,-0.00535201,-0.8075349,0.4672245,0.1307182,0.2265176,0.9211897,0.7841722,0.9130436,FIVE
0.7038355,0.4404391,0.2137145,-0.3542643,0.8282028,0.3109472,-0.697504,0.6582291,0.2609532,-0.8365427,0.1120645,-0.0006045153,-0.8060275,0.4684648,0.1386177,0.2226209,0.9221216,0.7833016,0.9134948,FIVE
0.7164178,0.4308789,0.211565,-0.3430842,0.8303446,0.3218756,-0.6836706,0.6696348,0.2748094,-0.8339306,0.1299473,0.001262349,-0.7982282,0.4812845,0.1414218,0.2188149,0.9251028,0.7824271,0.9154179,FIVE
0.7272245,0.424957,0.202757,-0.3354297,0.8355665,0.3212943,-0.6738579,0.6816139,0.2771733,-0.8330008,0.1425313,0.004327107,-0.7936653,0.4916428,0.1421327,0.2128571,0.9274313,0.7823309,0.916948,FIVE
0.7434216,0.4122425,0.185389,-0.3193288,0.8475205,0.3080575,-0.6550213,0.7033836,0.2721336,-0.831305,0.1592126,0.01149882,-0.7859784,0.5058059,0.1481084,0.2031638,0.9304285,0.780098,0.9183105,FIVE
0.7555434,0.4064753,0.1528881,-0.3079888,0.8588725,0.2794313,-0.6369601,0.7222316,0.2585565,-0.8287215,0.1663938,0.02264077,-0.7794385,0.5126172,0.1542272,0.1913593,0.9340532,0.7755767,0.9189434,FIVE
0.7632964,0.4020702,0.1259617,-0.3043638,0.8610967,0.2576524,-0.6232491,0.7309164,0.2499115,-0.8247565,0.1682877,0.03034117,-0.7747663,0.5113399,0.1627281,0.1768955,0.9379986,0.7710593,0.9195793,FIVE
0.7568943,0.4112624,0.09934028,-0.3050496,0.8595317,0.24707,-0.6181001,0.7311252,0.2490714,-0.8234999,0.1638649,0.03875747,-0.7733074,0.5068618,0.1719004,0.1795861,0.9398103,0.7678387,0.9190952,FIVE
0.7510278,0.4166447,0.08932088,-0.3052382,0.8558401,0.2496357,-0.6163847,0.7275133,0.2541465,-0.8219255,0.1599115,0.04620052,-0.7716691,0.5030165,0.1792408,0.183902,0.940143,0.7669647,0.9186844,FIVE
0.7477081,0.4184777,0.08861802,-0.3046324,0.8535925,0.2529201,-0.6160031,0.7251803,0.2566026,-0.8208685,0.1595418,0.04616781,-0.7705318,0.5022458,0.1798745,0.1873367,0.9398946,0.7671903,0.918512,FIVE
0.7442928,0.4230048,0.08373213,-0.3078257,0.8505768,0.2557763,-0.6192916,0.7205401,0.25933,-0.8209443,0.1566346,0.04755742,-0.7717296,0.4993166,0.1809548,0.1881058,0.9395531,0.7685264,0.9185777,FIVE
0.7382213,0.4339363,0.08003087,-0.3171276,0.8471319,0.2561863,-0.6278182,0.7132911,0.2601698,-0.8219544,0.1501992,0.04895579,-0.7761701,0.4927933,0.1812605,0.190457,0.9393091,0.7711611,0.9190707,FIVE
0.733915,0.4404357,0.07923535,-0.3223785,0.8458949,0.2572671,-0.6325485,0.7104747,0.2608009,-0.8224357,0.1487636,0.05155348,-0.7781951,0.4908141,0.1826907,0.1932732,0.9393986,0.774101,0.9197768,FIVE
0.7302889,0.4465674,0.07511133,-0.3258639,0.8463596,0.256101,-0.6367939,0.7086692,0.2604691,-0.8232877,0.1477804,0.05411538,-0.7802607,0.4895268,0.1834926,0.1966163,0.9389766,0.7767792,0.9204965,FIVE
