pTHUMB_BONE3_X,rTHUMB_BONE3_X,pTHUMB_BONE3_Y,rTHUMB_BONE3_Y,pTHUMB_BONE3_Z,rTHUMB_BONE3_Z,pINDEX_BONE3_X,rINDEX_BONE3_X,pINDEX_BONE3_Y,rINDEX_BONE3_Y,pINDEX_BONE3_Z,rINDEX_BONE3_Z,pMIDDLE_BONE3_X,rMIDDLE_BONE3_X,pMIDDLE_BONE3_Y,rMIDDLE_BONE3_Y,pMIDDLE_BONE3_Z,rMIDDLE_BONE3_Z,pRING_BONE3_X,rRING_BONE3_X,pRING_BONE3_Y,rRING_BONE3_Y,pRING_BONE3_Z,rRING_BONE3_Z,pPINKY_BONE3_X,rPINKY_BONE3_X,pPINKY_BONE3_Y,rPINKY_BONE3_Y,pPINKY_BONE3_Z,rPINKY_BONE3_Z,target
-0.03095055,306.7751,0.05378473,268.171,-0.05145788,47.17163,-0.03135633,312.9421,0.1018593,293.8867,0.02646732,311.5992,-0.04277229,317.0075,0.09362006,294.177,0.05321717,300.2189,-0.04445505,326.5877,0.03392637,304.4099,0.0794816,275.716,-0.04428673,318.4076,0.07157385,298.6841,0.07005787,291.8802,OPEN
-0.05132723,358.9933,0.002761006,263.9485,-0.0629437,56.94437,-0.1018105,9.05969,0.03277993,278.632,0.00598979,339.0193,-0.1074452,11.97436,0.02297974,276.7427,0.02956188,327.9729,-0.06698084,5.423081,0.0003662109,291.8434,0.06994987,311.8136,-0.09425688,3.424426,0.01854825,282.4258,0.05099559,324.003,OPEN
-0.05132723,358.9933,0.002761006,263.9485,-0.0629437,56.94437,-0.1018105,9.05969,0.03277993,278.632,0.00598979,339.0193,-0.1074452,11.97436,0.02297974,276.7427,0.02956188,327.9729,-0.06698084,5.423081,0.0003662109,291.8434,0.06994987,311.8136,-0.09425688,3.424426,0.01854825,282.4258,0.05099559,324.003,OPEN
-0.05132723,358.9933,0.002761006,263.9485,-0.0629437,56.94437,-0.1018105,9.05969,0.03277993,278.632,0.00598979,339.0193,-0.1074452,11.97436,0.02297974,276.7427,0.02956188,327.9729,-0.06698084,5.423081,0.0003662109,291.8434,0.06994987,311.8136,-0.09425688,3.424426,0.01854825,282.4258,0.05099559,324.003,OPEN
0.005369186,314.9026,0.03377843,222.2244,-0.06713605,63.25224,-0.01311302,335.7902,0.09553182,210.9511,-0.0476687,357.947,-0.03787374,334.0428,0.09760189,209.7103,-0.03810477,345.7225,-0.07385921,343.003,0.05070567,210.0473,-0.004910946,316.5378,-0.06035471,343.9932,0.0788337,209.655,-0.02241063,334.6741,OPEN
0.01384687,280.0436,0.05666387,184.0762,-0.05362678,115.2908,0.01900101,300.7178,0.1057763,224.3873,-0.005399942,2.517529,0.0006475449,296.3162,0.1108879,226.2689,0.01613283,346.9296,-0.04464912,299.0932,0.06772149,246.4164,0.04392433,301.704,-0.0221777,296.9657,0.09599555,236.9128,0.03443241,327.5917,OPEN
0.01475,276.6427,0.06281388,343.8506,-0.04783916,327.1529,0.03020096,306.2174,0.100886,243.6773,0.01021385,353.1724,0.01712513,301.9262,0.1023723,239.486,0.03684425,342.5645,-0.02570724,296.7997,0.05788672,251.8244,0.06616092,303.3089,-0.003098965,299.7859,0.08593905,244.955,0.05628085,327.2825,OPEN
0.002711296,281.0609,0.06634319,308.7823,-0.03944683,358.7762,0.02399778,288.1773,0.1037341,283.5258,0.02698994,308.7653,0.009071827,288.2278,0.1014282,299.6986,0.05332017,280.9636,-0.03305721,298.9263,0.05209231,298.6392,0.07151699,259.9083,-0.0117588,293.1643,0.08260214,296.3632,0.06730461,276.6911,OPEN
0.04224253,272.5798,0.06249869,120.4858,-0.02565408,142.5894,0.001361847,282.8663,0.1064523,264.8163,0.03088737,285.778,-0.02790356,287.2712,0.1054339,255.721,0.03838181,282.7571,-0.07378674,302.6253,0.05468976,270.6122,0.02786326,248.6002,-0.05393744,293.1126,0.08655357,267.7907,0.03667819,264.5359,OPEN
0.04973507,279.067,0.06890631,123.2976,-0.001319408,94.55622,-0.03462315,315.4795,0.1018311,190.2791,-0.01651978,313.1317,-0.06400394,317.2713,0.09005678,194.2219,-0.02912021,296.7449,-0.0765686,331.7739,0.02150381,188.2314,-0.05297112,271.6452,-0.07786512,324.1342,0.06096566,193.2997,-0.04223061,287.9152,OPEN
0.03796673,276.0122,0.07836545,128.6219,0.003163695,70.72345,-0.02179241,343.435,0.07576489,167.7484,-0.07049251,307.2606,-0.04304314,346.2372,0.05621862,164.0374,-0.08465385,292.9805,-0.04814339,351.3398,-0.009306431,170.0072,-0.08015108,263.2203,-0.04931784,347.4534,0.02710569,167.0366,-0.08798838,283.2379,OPEN
0.03008699,286.6345,0.07967103,179.5559,-0.01077867,13.52869,-0.0212183,345.1963,0.0620904,175.164,-0.08622837,299.2283,-0.03345585,351.4695,0.03613234,171.8912,-0.1007104,285.1467,-0.04345179,359.8935,-0.02429211,177.7449,-0.08102179,261.1825,-0.04073048,354.127,0.008810759,171.955,-0.09722519,277.7793,OPEN
0.02178335,298.3304,0.07982373,195.2334,-0.01751006,359.6568,-0.03197098,345.4172,0.05811679,182.1138,-0.08718514,294.4789,-0.04489183,350.4179,0.03145683,185.4368,-0.1001515,280.3202,-0.04877996,2.436216,-0.03082991,184.6499,-0.07654262,258.5883,-0.05090666,354.8188,0.00302434,181.5066,-0.09443879,274.0306,OPEN
-0.01129389,325.783,0.06725872,235.5185,-0.03887284,4.126484,-0.08683729,5.403858,0.02960896,222.5543,-0.05686772,295.854,-0.1008353,3.690314,0.01005304,223.9176,-0.05394709,285.7407,-0.08617735,4.541907,-0.03236103,231.2945,-0.01822054,270.9792,-0.09841013,4.761156,-0.01162863,222.9489,-0.04131591,280.6013,OPEN
-0.02566814,344.7133,0.03824925,249.6345,-0.06940436,40.50455,-0.09942675,17.46234,0.03925371,247.6504,-0.01841664,326.0129,-0.111064,10.58755,0.02824855,251.3573,0.003576756,315.9266,-0.07977343,10.19648,-0.009620905,267.3983,0.05204225,298.3155,-0.1027451,8.950319,0.01347733,258.399,0.03060555,310.2351,OPEN
-0.02095509,308.6256,0.05390811,240.9673,-0.06498361,62.47379,-0.07976532,340.3504,0.07292247,281.075,0.0158205,325.5941,-0.08543777,338.3004,0.06604171,285.9114,0.0429194,313.1839,-0.05797291,343.4125,0.0154469,305.1936,0.0773505,290.5574,-0.0732584,334.5737,0.05036497,296.4494,0.06546557,304.1447,OPEN
0.004689217,295.4459,0.06912553,268.5307,-0.03989613,20.28099,-0.04706907,314.5088,0.09668708,285.3987,0.02545464,296.7426,-0.06444454,317.2373,0.0863719,286.5577,0.04487073,285.5455,-0.0718174,329.2027,0.02380896,294.8752,0.05980432,264.6953,-0.07069826,320.0536,0.06166553,291.2742,0.05672109,277.6133,OPEN
0.04409218,297.838,0.06253254,6.025035,0.03291488,225.7869,-0.0438776,300.3572,0.09251428,282.2904,0.04355335,234.7661,-0.07415771,305.4356,0.08419538,275.2543,0.03348732,230.1393,-0.09243011,320.0959,0.03163242,255.0554,-0.01250243,227.7612,-0.08912945,309.3546,0.06358314,265.9957,0.01427031,232.2909,OPEN
0.03026724,306.8033,0.04980266,357.4003,0.0599997,196.8598,-0.05064869,291.2378,0.09240651,278.01,0.03564072,202.7093,-0.07402182,296.1417,0.08988023,260.8921,0.008579254,208.1615,-0.06602335,306.8102,0.04969132,221.6297,-0.05355167,225.2379,-0.07797098,298.683,0.07511413,241.992,-0.02206683,220.0204,OPEN
0.009068966,312.9236,0.04597998,343.9159,0.07321763,190.1276,-0.04171419,281.2462,0.102357,218.769,0.008987427,243.0617,-0.05679178,288.6829,0.09903371,215.0142,-0.02243376,235.5947,-0.04098463,305.8124,0.05002987,195.0045,-0.07309103,236.1632,-0.05598593,295.9413,0.08026278,207.6104,-0.05017591,237.0892,OPEN
-0.02443504,359.6051,0.02931023,290.4547,-0.03651047,24.77758,-0.01484537,48.39986,0.008942962,58.5763,-0.04101682,193.6495,-0.02465963,49.3718,-0.000264287,50.40353,-0.03281307,195.7967,-0.03985262,58.91035,-0.004103661,74.5059,-0.007593632,231.2189,-0.03090143,50.80484,-0.006825686,62.24804,-0.02080822,211.9217,CLOSE
-0.03529119,5.719984,-0.002192259,293.329,-0.03764832,55.12,-0.0135479,28.48444,-0.01174641,23.22961,-0.03944278,162.7345,-0.01861095,27.44604,-0.01836574,32.15517,-0.03146911,180.1278,-0.03714561,39.96059,-0.01278043,43.49097,-0.009207249,202.2073,-0.02618122,30.60557,-0.01973605,39.92556,-0.01882529,190.8379,CLOSE
-0.02327251,29.90303,-0.04776812,302.69,-0.02061903,103.1867,0.008200169,343.9009,-0.03218746,32.53249,-0.02976942,190.391,0.007084846,339.3045,-0.03533709,38.29351,-0.0191493,201.4193,-0.01398945,336.2039,-0.03101277,58.0331,-0.001286983,215.8309,-0.0006952286,337.5451,-0.03502178,44.87939,-0.006213665,206.1712,CLOSE
-0.02151728,30.84924,-0.04938865,301.954,-0.02011418,105.6495,0.01079512,340.2984,-0.03255653,34.88955,-0.02913845,190.9794,0.008389473,336.7106,-0.03576851,37.69484,-0.01794124,201.684,-0.01320887,333.3112,-0.03141093,57.84864,-0.000394702,215.0485,0.000287056,334.7874,-0.03519583,44.36884,-0.005150318,206.0905,CLOSE
-0.02151728,30.84924,-0.04938865,301.954,-0.02011418,105.6495,0.01079512,340.2984,-0.03255653,34.88955,-0.02913845,190.9794,0.008389473,336.7106,-0.03576851,37.69484,-0.01794124,201.684,-0.01320887,333.3112,-0.03141093,57.84864,-0.000394702,215.0485,0.000287056,334.7874,-0.03519583,44.36884,-0.005150318,206.0905,CLOSE
-0.02151728,30.84924,-0.04938865,301.954,-0.02011418,105.6495,0.01079512,340.2984,-0.03255653,34.88955,-0.02913845,190.9794,0.008389473,336.7106,-0.03576851,37.69484,-0.01794124,201.684,-0.01320887,333.3112,-0.03141093,57.84864,-0.000394702,215.0485,0.000287056,334.7874,-0.03519583,44.36884,-0.005150318,206.0905,CLOSE
-0.05179977,15.70523,-0.00745821,317.7767,-0.00933063,51.2667,-0.0324707,34.78606,-0.006816626,72.62954,-0.03650641,187.3633,-0.03491163,34.95782,-0.01480126,76.56396,-0.02782226,200.7285,-0.04080343,36.81358,-0.01299763,103.4986,0.001940489,232.9462,-0.03695869,35.90533,-0.01832628,87.17528,-0.01300979,212.5663,CLOSE
-0.02913475,1.386534,0.04168916,296.5871,-0.02067399,5.638249,-0.02115965,62.6162,0.02242827,94.37645,-0.03283715,227.1861,-0.03010368,63.98461,0.01347113,96.84609,-0.02883101,239.4929,-0.04004097,49.39914,0.003337622,125.1835,-0.004410744,281.3345,-0.03504038,58.59824,0.003281593,107.5554,-0.01871157,255.2689,CLOSE
0.009629726,331.1537,0.05903959,284.4688,-0.02616763,355.2775,-0.01008034,74.48201,0.03155017,99.79403,-0.03222275,247.5339,-0.02019405,72.38529,0.02463543,109.2378,-0.03214288,267.5672,-0.03859615,58.36512,0.01155317,127.3057,-0.01177955,300.367,-0.02917624,65.26788,0.01420212,112.4882,-0.02451205,276.9307,CLOSE
0.02850103,327.6348,0.05372679,233.0035,-0.01566911,3.192316,0.0192399,75.95431,0.03630626,76.10006,-0.03798509,268.6136,0.01237249,69.79817,0.02765977,68.93974,-0.04359126,272.0466,-0.01534367,53.96676,0.010988,73.48811,-0.03855467,291.1862,-9.393692E-05,61.9184,0.01440883,62.60316,-0.04177642,271.548,CLOSE
0.02855396,304.2058,0.05714571,191.5964,0.003558517,3.496493,0.04168749,72.22851,0.03791034,18.74142,-0.01887906,250.8384,0.03942013,68.09318,0.02369869,21.72575,-0.0252744,263.8576,0.01273441,65.50887,0.003617287,21.1369,-0.03948796,276.7798,0.02648926,62.85247,0.007798553,9.375253,-0.03032959,257.5587,CLOSE
0.03745556,317.8048,0.05181348,180.9929,-0.009995818,18.8303,0.0412674,49.60408,0.01847577,351.8238,-0.014359,223.5368,0.03566122,51.12604,0.008523107,346.2647,-0.02286744,228.4312,0.01026344,55.79352,-0.003651142,2.432335,-0.04061127,254.9679,0.0231657,45.91508,-0.0004627705,350.3675,-0.02916527,237.8271,CLOSE
0.03814793,338.5095,0.03119171,197.2545,-0.05076671,39.80602,0.02986431,50.7511,0.008173943,11.86288,-0.04589462,212.1641,0.02296066,39.01132,-0.003487825,11.3514,-0.04117799,222.6777,-0.007389069,42.39537,-0.01668406,22.76158,-0.03793836,243.8979,0.00929451,36.82535,-0.01433969,14.4399,-0.0381496,229.6967,CLOSE
-0.02746201,2.980533,-0.007391691,273.488,-0.05294394,62.29493,-0.001544952,32.74329,-0.01394248,30.28903,-0.04382491,179.3392,-0.0111351,29.84701,-0.02058101,27.33602,-0.03507018,187.3343,-0.03107643,34.00314,-0.01549339,48.47528,-0.01652873,216.5821,-0.01993275,30.64099,-0.02204561,37.93216,-0.02457833,199.6678,CLOSE
-0.05025721,7.132154,-0.004704714,320.8055,-0.0170629,55.99687,-0.01852083,40.04441,-0.01239324,39.35325,-0.04007804,162.8217,-0.02652884,36.70005,-0.01646066,35.35933,-0.02750731,169.4484,-0.03925562,48.61543,-0.003887415,61.77937,-0.006494284,205.759,-0.03288507,40.68556,-0.01506495,44.22114,-0.01508856,181.4622,CLOSE
-0.04883432,344.8634,0.02116823,313.8357,-0.01809478,36.47237,-0.0295682,62.70931,0.004493475,31.78135,-0.04020178,143.4621,-0.03593683,58.42514,0.000439167,33.0668,-0.02767682,154.2592,-0.04142332,74.40356,0.01259935,76.25355,-0.001082897,210.4595,-0.04104042,65.80877,0.002552509,40.9051,-0.01354921,166.5707,CLOSE
-0.04193354,330.7338,0.03440142,315.1281,-0.01706815,26.25971,-0.03290176,75.58041,0.01419127,27.31483,-0.03745461,132.3649,-0.03857279,70.36938,0.009476185,32.59727,-0.02472854,147.0303,-0.03961134,84.49876,0.01649117,104.7909,0.004806995,233.2853,-0.04177094,76.75533,0.009518862,38.94787,-0.008911729,158.0962,CLOSE
-0.001490116,341.9716,0.05288494,286.6259,-0.02061307,355.1689,-0.01013088,63.39699,0.03027976,107.7343,-0.03691399,252.5832,-0.02028084,65.66173,0.0207057,99.51022,-0.03412545,254.436,-0.03641653,44.09344,0.01192188,120.2461,-0.01272047,290.6773,-0.02850866,59.04475,0.01099694,107.4076,-0.02562296,267.8357,CLOSE
0.005940914,330.1706,0.05877519,225.5444,0.007670164,332.2581,0.02230787,59.32068,0.04604065,91.7452,-0.01919222,310.6393,0.02147532,55.88091,0.03899825,82.16125,-0.02819324,312.8964,0.0005540848,41.52784,0.01604903,65.85171,-0.03533435,316.7368,0.01457977,52.76545,0.02106071,69.11204,-0.03232837,307.6693,CLOSE
-0.003078938,303.9651,0.06031573,212.4035,0.02244067,312.6989,0.02773619,52.37692,0.05132174,80.24081,0.004744768,337.1025,0.0325675,49.98437,0.05055606,69.03439,-0.005170345,337.6145,0.02281713,43.69514,0.02660394,46.13335,-0.02688551,334.1542,0.02916908,56.42611,0.03017592,49.29496,-0.0153656,326.2705,CLOSE
-0.0003833771,304.763,0.0633992,182.5656,0.02312183,329.9709,0.03024244,56.90439,0.05020773,60.67695,0.008799553,330.9963,0.03666449,52.12004,0.0517205,46.42712,-0.0009807348,328.1289,0.03264952,42.8983,0.02670145,30.81769,-0.02451921,328.8962,0.0346055,56.91719,0.03369737,25.07394,-0.01278925,314.9152,CLOSE
0.02406549,322.5029,0.05903351,179.4709,-0.01026964,354.0722,0.03879261,56.6798,0.04293513,59.40525,-0.008863449,309.1884,0.04152822,50.51359,0.04318142,45.05394,-0.02027583,305.8719,0.02815294,35.67592,0.01710224,36.98318,-0.03698325,311.9752,0.03533697,48.58181,0.02736521,26.11343,-0.02914298,295.3647,CLOSE
0.02103472,338.6996,0.03318572,215.8883,-0.05552936,34.67363,0.02086878,64.40295,0.01773357,33.46268,-0.05010962,222.8143,0.01421833,45.75067,0.004441261,20.55977,-0.04394746,222.8685,-0.01489925,41.1659,-0.006205797,34.43373,-0.03758645,249.1905,0.0007534027,40.71988,-0.003712893,27.20251,-0.040905,233.9532,CLOSE
-0.01711845,349.0371,0.01133537,262.5873,-0.05953526,51.83583,-0.004248142,41.87419,-0.001224995,28.22418,-0.04753709,177.2423,-0.01110458,35.4746,-0.009106159,32.04911,-0.03910279,191.2598,-0.03475904,45.29205,-0.007419109,42.62829,-0.01725268,213.5069,-0.02256441,37.75264,-0.01232719,37.17372,-0.02752852,200.1997,CLOSE
-0.04751587,346.3471,0.007231593,303.1527,-0.03161311,52.86858,-0.02355909,45.7577,-0.00561285,36.3063,-0.04124856,154.8556,-0.02890968,42.06986,-0.01048172,40.50051,-0.02946472,168.472,-0.03937054,55.19134,0.0001828671,58.31646,-0.003545523,198.7369,-0.03470325,46.94205,-0.009721279,48.14113,-0.015396,180.0632,CLOSE
-0.04843473,356.6686,0.009857535,312.1759,-0.02289057,43.86545,-0.02336168,51.65714,-0.0008072853,33.34494,-0.04125357,153.6052,-0.03059387,48.57904,-0.006404042,34.05489,-0.02935147,164.098,-0.0387454,59.51122,0.001987934,68.99471,-0.005105019,211.093,-0.03579664,53.79366,-0.007231474,45.48611,-0.0158751,179.4671,CLOSE
-0.04230261,14.06652,0.01545739,300.038,-0.022331,26.90596,-0.01141882,56.54993,0.008194447,41.25829,-0.04299307,175.6828,-0.02232122,54.52121,0.0003108978,32.69949,-0.03356946,177.2665,-0.03762054,63.8735,0.001814246,65.11007,-0.01060319,222.9791,-0.03028536,57.49914,-0.003967643,45.12937,-0.0216682,194.3898,CLOSE
0.01050186,333.6143,0.05300534,228.5828,-0.03288341,6.096154,0.01742887,63.8822,0.03089571,57.00271,-0.03960609,251.9423,0.01261759,60.93675,0.01257229,35.56952,-0.04089403,242.6789,-0.0110321,46.63224,-0.002462149,51.50702,-0.0360961,273.8962,0.002325535,53.88807,-0.000752449,37.59439,-0.03778946,250.8635,CLOSE
0.0004887581,299.7397,0.0644629,195.3592,0.02065134,322.0069,0.02702713,49.45551,0.05835176,76.50298,0.006183624,341.774,0.03192568,70.09928,0.03665471,49.28028,-0.0003409386,327.655,0.02736998,62.14769,0.01765919,33.94007,-0.02562165,328.6893,0.0307169,69.79911,0.02126169,21.35785,-0.0117557,307.5333,CLOSE
0.006512642,307.357,0.06275916,173.8325,0.01438904,336.0681,0.02592182,59.40416,0.05165005,64.34327,0.01301289,338.3147,0.03109264,67.95694,0.04164195,43.42103,0.004681587,329.4215,0.0298028,53.21474,0.02403998,23.51676,-0.02098322,327.2919,0.03222084,68.84697,0.0279212,25.80933,-0.00892663,318.1176,CLOSE
0.02557421,330.1425,0.05289948,196.8536,-0.02835894,6.794481,0.03089952,66.01897,0.03782034,46.56597,-0.02456546,272.0293,0.03036308,56.99958,0.02228141,18.17284,-0.02837992,257.7144,0.008485317,44.05721,0.004494905,30.4939,-0.03963614,284.1414,0.01999998,51.09388,0.009388208,14.82561,-0.03347778,261.0111,CLOSE
0.01177168,331.1918,0.02686274,228.9958,-0.06559181,51.0686,0.001731396,59.48648,0.01166666,28.26871,-0.05354452,191.2817,-0.003666401,43.3997,-0.002379775,30.44812,-0.04435658,204.3002,-0.03052998,48.04835,-0.006899476,41.09871,-0.02530575,226.8299,-0.01579285,41.31499,-0.007862449,37.28432,-0.03444004,215.2703,CLOSE
-0.04525042,349.8391,-0.004853487,301.8978,-0.03509736,64.62374,-0.02193642,33.20412,-0.01434183,35.77266,-0.03953123,155.973,-0.02573442,29.43768,-0.01890564,43.1136,-0.02808976,171.5848,-0.03928709,41.23473,-0.006547689,47.36884,-0.001430869,188.914,-0.03176165,33.53499,-0.01661968,48.81292,-0.01381016,180.7874,CLOSE
-0.05131006,357.9844,-0.002121687,320.3338,-0.01799834,56.8221,-0.02510214,34.29094,-0.01231325,32.8108,-0.03394735,149.8262,-0.0301919,35.48237,-0.01693928,38.97307,-0.02394569,165.0823,-0.03953028,49.422,-0.005581498,53.96747,0.0001608133,191.691,-0.03513622,41.8932,-0.0157795,46.75428,-0.01082814,176.2764,CLOSE
-0.04700089,3.629949,0.008807778,308.3291,-0.02394676,42.05116,-0.01656199,49.31396,-0.003141403,44.61951,-0.04257393,170.1007,-0.02714682,47.38721,-0.008321881,34.41348,-0.03083086,170.5905,-0.03814983,57.13968,-0.002015829,63.04768,-0.006967306,211.2594,-0.03341246,51.83979,-0.01003826,44.97713,-0.01782775,185.0405,CLOSE
-0.003677368,307.8704,0.05313349,281.6566,-0.03333569,9.54987,-0.006679535,68.59474,0.02442932,82.14521,-0.03881669,223.8122,-0.02071381,74.90388,0.01601541,58.90184,-0.03309035,208.7527,-0.0369091,70.05837,0.008192897,110.7943,-0.01050568,275.4922,-0.02961731,72.8329,0.007732391,83.14581,-0.02325201,238.5003,CLOSE
0.030303,291.7957,0.06085908,296.2964,-0.03652692,351.9683,-0.005819321,67.52502,0.03323388,105.7102,-0.03293109,250.8801,-0.01978683,76.89462,0.02513945,100.684,-0.02895331,253.0463,-0.03717041,65.06835,0.01287901,131.7936,-0.007842541,299.6472,-0.02948618,71.67451,0.01516664,114.6428,-0.02062535,272.8443,CLOSE
0.03236437,291.808,0.06309557,257.7318,-0.01535511,352.0374,0.01078939,72.55303,0.04211402,111.308,-0.0319351,291.6736,0.003107548,72.21579,0.02960384,87.32145,-0.0358088,279.2773,-0.02414179,63.45997,0.01295412,88.85127,-0.02847576,296.9212,-0.009372234,67.38772,0.01667106,76.86639,-0.0336113,275.4985,CLOSE
0.02928352,299.4366,0.06576645,218.7909,-0.02173126,10.18265,0.01374245,48.78711,0.05394793,127.1129,-0.04314291,320.4574,0.0150013,59.23494,0.02607644,59.05851,-0.03925812,272.0554,-0.01111031,53.97485,0.001787186,46.87004,-0.03598344,277.5389,0.004565239,54.5254,0.008323789,44.33169,-0.03665459,265.3719,CLOSE
0.02975368,316.7253,0.05263591,201.8556,-0.04682207,29.2474,0.01344252,51.51421,0.04231119,123.6818,-0.0638361,309.6801,0.01854849,46.21523,0.008384347,38.34386,-0.0453465,247.7482,-0.009941578,41.67347,-0.01357937,27.23208,-0.03434491,254.2643,0.007929325,35.509,-0.006111979,27.92825,-0.03507078,247.4048,CLOSE
-0.001543045,359.7476,-0.004332304,223.2985,-0.07121575,56.80538,0.002126217,11.17912,-0.01497579,35.61296,-0.04741538,196.8107,-0.0004820824,8.659786,-0.02518129,37.18781,-0.03686416,208.0015,-0.02318335,9.283566,-0.02844238,42.12988,-0.01226962,223.8899,-0.008213997,3.378464,-0.02849221,41.7835,-0.02252376,215.2953,CLOSE
-0.04508734,7.104094,-0.03368449,327.2578,-0.005452991,91.17321,-0.01275921,357.7,-0.03030312,64.81644,-0.02985322,172.8584,-0.01794243,1.467999,-0.03507376,61.6447,-0.01749086,182.2174,-0.02824593,6.888242,-0.02344036,80.20812,0.00637269,203.0424,-0.02058125,3.26976,-0.03239143,68.71291,-0.002961159,189.1829,CLOSE
-0.04615259,5.90799,-0.0340867,343.138,0.01084113,90.17101,-0.02403116,11.03993,-0.0317986,81.09451,-0.02513742,173.8078,-0.02587748,11.06404,-0.03532672,79.55343,-0.01270843,183.2222,-0.02902079,16.54942,-0.023911,103.9188,0.01226163,207.1012,-0.02503443,14.59565,-0.03349996,87.80484,0.001689672,190.9226,CLOSE
-0.05294418,1.726217,-0.02633429,328.7616,0.001555681,82.54883,-0.03333521,22.49718,-0.02979326,54.83011,-0.02518427,162.3846,-0.03138018,22.49849,-0.03299403,70.25922,-0.01712024,179.8862,-0.03700495,30.58958,-0.02102757,88.21791,0.009651303,203.0947,-0.0326848,26.31683,-0.03068376,78.69326,-0.002393365,188.5569,CLOSE
-0.04855824,359.4846,-0.008231401,301.0957,-0.02774119,63.23727,-0.01898289,32.83301,-0.01597881,24.39431,-0.04246545,156.8449,-0.02472067,32.83883,-0.02097952,32.6924,-0.03298569,172.7453,-0.03886318,42.47104,-0.01083851,51.55358,-0.009724379,200.4556,-0.03210402,35.94997,-0.02005339,39.62069,-0.01906049,182.2162,CLOSE
0.0112915,308.9127,0.01920187,209.245,-0.06582904,88.7574,-0.0025177,63.42749,0.005462289,350.8378,-0.05385888,134.4754,-0.01515675,52.93247,0.001202464,356.2859,-0.04450488,148.4749,-0.03525352,62.05952,0.009618521,1.171428,-0.02030444,167.0085,-0.02645779,55.37321,0.002122998,4.326895,-0.03139472,160.6001,CLOSE
0.03523302,285.9169,0.04429936,218.9635,-0.05306959,67.24224,0.001079082,78.08858,0.02493858,58.27663,-0.0426991,206.4828,-0.01293802,76.43227,0.01973367,20.38764,-0.03796029,177.453,-0.03525591,81.66111,0.01390922,55.29556,-0.01441979,226.4389,-0.0249629,75.98792,0.01336455,38.78825,-0.02705598,201.1367,CLOSE
0.03724098,274.5854,0.05608928,200.1958,-0.04660416,88.75651,-0.009122849,66.08667,0.02826834,94.16977,-0.03761339,236.4816,-0.0200882,68.09689,0.02058601,83.91172,-0.03292692,236.0494,-0.03926563,68.85936,0.009356618,114.3652,-0.008051038,278.7539,-0.03021479,67.12601,0.01129246,91.16912,-0.02185225,248.0228,CLOSE
